Orden;Nombre;Frecuencia;Edad media
727;MARIA COVADONGA;2.514 ;54,4
728;MARIA FUENSANTA;2.511 ;51,2
729;ELADIA;2.504 ;70,8
730;MARIELA;2.499 ;29,9
731;BASILIA;2.496 ;67,7
732;HABIBA;2.496 ;48,2
733;ANA VICTORIA;2.490 ;37,0
734;HIBA;2.466 ;8,9
735;MARIA MONSERRAT;2.465 ;51,4
736;PRISCILA;2.455 ;38,2
737;NANCY;2.449 ;44,3
738;MARYAM;2.439 ;16,8
739;MARIA PAULA;2.438 ;42,8
740;DOLORES MARIA;2.426 ;49,4
741;QUERALT;2.425 ;12,7
742;MENCIA;2.415 ;10,0
743;ISIDRA;2.410 ;71,5
744;VIORICA;2.409 ;48,2
745;MIRANDA;2.400 ;11,9
746;FARAH;2.396 ;17,9
747;APOLONIA;2.394 ;68,0
748;MARIA ALBA;2.393 ;44,3
749;ANGELITA;2.391 ;69,0
750;ROSARIO MARIA;2.389 ;46,8
751;FELICIA;2.388 ;59,5
752;LUCILA;2.387 ;63,5
753;SELENE;2.386 ;19,2
754;MIGUELA;2.383 ;68,1
755;YLENIA;2.383 ;16,0
756;MARIA ANA;2.381 ;57,6
757;MARIA VANESSA;2.368 ;38,5
758;BERNARDINA;2.361 ;69,4
759;MILAGROSA;2.361 ;51,0
760;OLIMPIA;2.357 ;56,2
761;IDAIRA;2.352 ;15,4
762;MAIA;2.345 ;12,3
763;AZIZA;2.340 ;36,3
764;LIBERTAD;2.338 ;31,4
765;ARGENTINA;2.334 ;69,7
766;ZURIÑE;2.327 ;29,2
767;MARIA RITA;2.325 ;58,1
768;ILHAM;2.319 ;27,1
769;MARIA CARIDAD;2.312 ;54,7
770;MARIA CELESTE;2.312 ;42,0
771;MARIA LLUISA;2.295 ;61,8
772;KATIA;2.292 ;27,8
773;DOROTEA;2.287 ;70,6
774;LOREA;2.279 ;25,2
775;PRUDENCIA;2.274 ;71,9
776;LUZ DIVINA;2.264 ;56,0
777;MARIA HENAR;2.264 ;51,6
778;YAMINA;2.264 ;47,2
779;MARIA MATILDE;2.260 ;57,4
780;NARCISA;2.249 ;68,3
781;LUCIA MARIA;2.224 ;31,4
782;GINA;2.220 ;21,5
783;ITXASO;2.218 ;28,4
784;ZINEB;2.214 ;29,3
785;CARMEN PILAR;2.199 ;49,1
786;MERIEM;2.198 ;28,8
787;LIDIA MARIA;2.196 ;34,9
788;TEOFILA;2.196 ;75,6
789;AMADA;2.189 ;63,8
790;NURIA MARIA;2.184 ;39,3
791;ROXANA;2.184 ;33,4
792;MARIAN;2.181 ;27,5
793;MARISA;2.179 ;43,9
794;EKATERINA;2.175 ;32,1
795;EDUARDA;2.163 ;67,0
796;MARIA NEUS;2.162 ;50,8
797;MARIA CAROLINA;2.161 ;41,9
798;ANGELS;2.154 ;47,1
799;TETYANA;2.142 ;44,9
800;SAMANTHA;2.140 ;20,7
801;SELENA;2.140 ;13,9
802;SANAE;2.138 ;28,5
803;DARIA;2.134 ;37,6
804;EMERITA;2.130 ;70,5
805;MARIA VERONICA;2.127 ;40,0
806;IMMACULADA;2.123 ;47,8
807;RODICA;2.123 ;47,3
808;SEGUNDA;2.117 ;74,2
809;NOURA;2.105 ;29,3
810;MIRELLA;2.099 ;25,1
811;ASMAE;2.089 ;24,8
812;IRMA;2.089 ;45,7
813;MARIA NOELIA;2.079 ;39,4
814;MARGARIDA;2.076 ;58,0
815;SAADIA;2.076 ;47,0
816;KAOUTAR;2.075 ;22,2
817;BENIGNA;2.074 ;72,5
818;PAULA ANDREA;2.071 ;31,4
819;BLANCA NIEVES;2.067 ;60,8
820;DORINDA;2.065 ;72,7
821;MARIA SONSOLES;2.061 ;54,8
822;ZORAIDA;2.053 ;36,0
823;RANIA;2.050 ;9,9
824;ANITA;2.049 ;57,0
825;CELESTE;2.048 ;25,3
826;MARGALIDA;2.047 ;37,9
827;ROMINA;2.046 ;28,7
828;ANA BEATRIZ;2.045 ;40,0
829;OIHANA;2.033 ;30,0
830;MARIA CANDELAS;2.032 ;66,1
831;DAMIANA;2.031 ;67,1
832;MARIA SORAYA;2.029 ;45,0
833;GRETA;2.028 ;11,9
834;CATALINA MARIA;2.024 ;43,9
835;MARIOLA;2.022 ;27,4
836;RESURRECCION;2.019 ;66,9
837;ROSALINA;2.014 ;63,5
838;DEBORAH;2.012 ;32,5
839;ROSAURA;2.012 ;60,7
840;ANA VANESA;2.011 ;36,7
841;MARIA JOAQUINA;2.005 ;61,2
842;GEORGETA;1.997 ;47,5
843;MARLENE;1.996 ;42,1
844;MARIA AFRICA;1.993 ;54,7
845;NOUR;1.990 ;6,2
846;JAIONE;1.989 ;37,6
847;MIRYAM;1.988 ;29,4
848;CELIA MARIA;1.983 ;38,5
849;ERNESTINA;1.979 ;70,1
850;IONELA;1.974 ;33,7
851;ANA PAULA;1.967 ;33,7
852;MONICA MARIA;1.967 ;40,5
853;INDIRA;1.961 ;12,3
854;ISAURA;1.960 ;63,1
855;MARIA RAMONA;1.956 ;61,8
856;GLADYS;1.954 ;48,6
857;MIRELA;1.953 ;37,4
858;MARIA ENGRACIA;1.949 ;60,5
859;DAFNE;1.944 ;11,4
860;CARINA;1.943 ;37,8
861;RABIA;1.943 ;44,2
862;YOUSRA;1.942 ;14,4
863;NORMA;1.941 ;44,9
864;YARA;1.940 ;15,2
865;SANTIAGA;1.936 ;70,0
866;ELIANA;1.931 ;30,0
867;GEMMA MARIA;1.921 ;39,7
868;DIGNA;1.918 ;68,5
869;JANET;1.916 ;35,0
870;LUZDIVINA;1.914 ;68,6
871;IVANA;1.898 ;28,2
872;MARTHA;1.898 ;45,5
873;IRENE MARIA;1.897 ;30,4
874;ANA DOLORES;1.895 ;51,1
875;ENCARNACION MARIA;1.885 ;42,3
876;MARIA ESMERALDA;1.884 ;47,8
877;PLACIDA;1.883 ;69,3
878;ALBINA;1.880 ;68,1
879;PETRONILA;1.880 ;68,9
880;CONSTANZA;1.879 ;51,8
881;BLANCA ESTHER;1.873 ;55,6
882;HOUDA;1.873 ;22,9
883;MARIA JOSEFINA;1.872 ;59,9
884;CINTA;1.871 ;51,6
885;AISHA;1.865 ;9,5
886;CLAUDIA MARIA;1.849 ;27,9
887;EDUVIGIS;1.848 ;62,0
888;ALDARA;1.830 ;13,9
889;ARIANNA;1.830 ;15,0
890;MAYRA;1.824 ;25,7
891;DANA;1.823 ;17,0
892;ANA JOSEFA;1.820 ;59,4
893;GUMERSINDA;1.815 ;72,4
894;ANGELINES;1.814 ;64,8
895;ALESSANDRA;1.813 ;26,8
896;SILVANA;1.812 ;35,8
897;CLAUDIA PATRICIA;1.811 ;41,1
898;PAOLA ANDREA;1.809 ;33,7
899;CHAIMAE;1.808 ;18,0
900;EUFEMIA;1.806 ;72,7
901;ROSA ELENA;1.805 ;48,6
902;YASMINE;1.805 ;11,8
903;FLOR MARIA;1.804 ;48,7
904;MARIA CORO;1.804 ;59,5
905;AGNES;1.800 ;35,4
906;HAKIMA;1.799 ;36,7
907;MARIA AMALIA;1.798 ;57,0
908;KARLA;1.791 ;14,4
909;FARIDA;1.790 ;42,9
910;DALIA;1.785 ;27,5
911;HILARIA;1.782 ;72,6
912;NABILA;1.777 ;30,4
913;FE;1.776 ;71,2
914;VALERIANA;1.773 ;73,0
915;ARIANE;1.771 ;16,4
916;ALAITZ;1.769 ;21,9
917;AINTZANE;1.768 ;34,0
918;SANDRA MILENA;1.767 ;38,5
919;GENEROSA;1.761 ;74,0
920;THALIA;1.760 ;11,4
921;ESPERANZA MACARENA;1.758 ;34,5
922;MISERICORDIA;1.757 ;60,6
923;MARGARITA MARIA;1.756 ;53,4
924;ENERITZ;1.755 ;23,3
925;BEATRIZ MARIA;1.754 ;38,1
926;DIVINA;1.753 ;66,6
927;FOUZIA;1.753 ;38,7
928;MERYEM;1.749 ;25,7
929;DIANA CAROLINA;1.748 ;28,5
930;MARIA MARTA;1.748 ;52,9
931;MALEN;1.747 ;8,4
932;MARIA EMMA;1.745 ;53,3
933;MARIA JULIANA;1.744 ;57,0
934;OLHA;1.744 ;43,8
935;MARIA ANUNCIACION;1.743 ;66,8
936;YOLANDA MARIA;1.738 ;44,1
937;CASIMIRA;1.734 ;72,7
938;IDOYA;1.730 ;41,5
939;ANTONINA;1.729 ;66,9
940;CONSTANTINA;1.729 ;68,8
941;GINESA;1.722 ;63,9
942;MARIA ROSER;1.721 ;59,3
943;MILENA;1.718 ;25,6
944;YOANA;1.714 ;28,4
945;JULITA;1.712 ;70,5
946;ENEDINA;1.704 ;71,8
947;MARIA ICIAR;1.703 ;58,2
948;ROGELIA;1.703 ;71,6
949;CARLA MARIA;1.701 ;20,8
950;MONIKA;1.700 ;40,6
951;EULOGIA;1.699 ;71,5
952;ASTRID;1.688 ;25,5
953;CAMELIA;1.686 ;40,4
954;MARIA MACARENA;1.685 ;40,4
955;JOSUNE;1.683 ;37,5
956;ILEANA;1.678 ;46,7
957;GALINA;1.676 ;51,5
958;HIND;1.675 ;24,3
959;NEREIDA;1.675 ;32,0
960;MIREN EDURNE;1.674 ;54,2
961;ANGELICA MARIA;1.673 ;34,4
962;ANDREA MARIA;1.672 ;25,6
963;RAIMUNDA;1.672 ;73,2
964;ALEJANDRA MARIA;1.671 ;30,9
965;DOMITILA;1.665 ;71,9
966;ANDREEA;1.664 ;23,6
967;DORA;1.660 ;56,0
968;CRESCENCIA;1.659 ;74,2
969;SOUMIA;1.659 ;30,7
970;MARTHA CECILIA;1.658 ;48,7
971;ELBA;1.656 ;25,7
972;GARBIÑE;1.650 ;45,5
973;MARIA MILAGRO;1.650 ;57,7
974;CORNELIA;1.648 ;50,0
975;ZULEMA;1.648 ;30,7
976;LUA;1.646 ;10,3
977;CIPRIANA;1.641 ;72,6
978;BLANCA ROSA;1.640 ;55,4
979;CORINA;1.639 ;38,6
980;BLASA;1.636 ;69,8
981;NOELIA MARIA;1.636 ;32,4
982;MARIA PATRICIA;1.627 ;41,8
983;SAMANTA;1.626 ;25,3
984;SUSANNA;1.621 ;40,9
985;VIVIANA;1.621 ;35,7
986;MARIA MILAGROSA;1.620 ;56,4
987;ARRATE;1.616 ;31,6
988;PURA;1.616 ;70,4
989;LIDIA ESTHER;1.612 ;45,3
990;MELANI;1.612 ;19,7
991;SEVERINA;1.610 ;73,6
992;MARIA LIDIA;1.608 ;54,5
993;AINOHA;1.604 ;16,8
994;OLVIDO;1.602 ;68,4
995;FATOUMATA;1.601 ;22,4
996;SOUKAINA;1.601 ;21,7
997;AMARA;1.598 ;18,1
998;ERUNDINA;1.596 ;73,8
999;LORENA MARIA;1.595 ;30,6
1000;HALYNA;1.594 ;48,7
1001;DAYANA;1.592 ;15,8
1002;SHEYLA;1.592 ;19,0
1003;GIULIA;1.588 ;17,9
1004;LOURDES MARIA;1.587 ;33,1
1005;SANDRA PATRICIA;1.586 ;42,0
1006;MARIA FELICIDAD;1.584 ;58,5
1007;XIANA;1.572 ;10,7
1008;ANA JESUS;1.571 ;52,0
1009;JOVITA;1.570 ;67,9
1010;SAMIA;1.570 ;23,5
1011;HANNA;1.567 ;35,4
1012;MARIA PETRA;1.567 ;63,5
1013;LUCINDA;1.566 ;67,5
1014;LAYLA;1.563 ;24,5
1015;CATHERINE;1.562 ;42,4
1016;MARIA SOFIA;1.562 ;44,2
1017;KRISTINA;1.561 ;29,1
1018;JOANNA;1.560 ;29,0
1019;CUSTODIA;1.558 ;64,6
1020;MARIA SILVIA;1.557 ;47,6
1021;ALMA MARIA;1.553 ;32,6
1022;CANDELAS;1.549 ;68,0
1023;CLAUDINA;1.546 ;69,7
1024;ROSA DELIA;1.543 ;50,5
1025;IULIANA;1.538 ;40,1
1026;HAFSA;1.536 ;12,5
1027;TOURIA;1.536 ;41,9
1028;ANA PATRICIA;1.532 ;36,2
1029;MARTA ISABEL;1.530 ;41,1
1030;CORAIMA;1.528 ;13,0
1031;MARIA ANDREA;1.526 ;46,7
1032;CHIARA;1.522 ;22,1
1033;JOSEPA;1.521 ;70,5
1034;FADMA;1.518 ;56,4
1035;ASSIA;1.516 ;26,6
1036;LENUTA;1.516 ;44,7
1037;MANAL;1.514 ;13,9
1038;EDITH;1.513 ;37,5
1039;MARIA CORAL;1.513 ;48,7
1040;AURORA MARIA;1.512 ;41,9
1041;GHIZLANE;1.509 ;27,5
1042;HOURIA;1.509 ;40,8
1043;CARMEN GLORIA;1.507 ;51,1
1044;FLORICA;1.500 ;48,9
1045;LEOCADIA;1.500 ;68,3
1046;NATALIA MARIA;1.498 ;30,6
1047;MARIA TRANSITO;1.497 ;63,2
1048;NAOUAL;1.494 ;32,0
1049;CESAREA;1.493 ;75,3
1050;ZAHIRA;1.492 ;18,1
1051;BASMA;1.489 ;8,4
1052;KATHERINE;1.484 ;26,9
1053;GARA;1.480 ;15,1
1054;BENILDE;1.479 ;72,4
1055;SALIMA;1.477 ;27,8
1056;SARA ISABEL;1.476 ;34,0
1057;MARIA ARANTZAZU;1.474 ;50,2
1058;CELINA;1.472 ;53,2
1059;ESTEL;1.469 ;18,1
1060;CARMEN ROCIO;1.468 ;31,5
1061;ETELVINA;1.468 ;72,0
1062;MARIA CRISTO;1.463 ;47,3
1063;SOL;1.459 ;16,4
1064;MARIA ENRIQUETA;1.458 ;60,5
1065;CLEMENCIA;1.457 ;67,4
1066;AGRIPINA;1.451 ;72,6
1067;MARIA ALEXANDRA;1.447 ;28,4
1068;MARIA GORETTI;1.447 ;43,0
1069;MARIA DELIA;1.446 ;58,3
1070;DOMINICA;1.445 ;71,1
1071;LIBRADA;1.444 ;66,4
1072;AMERICA;1.441 ;65,1
1073;ADOLFINA;1.440 ;66,9
1074;RUTH MARIA;1.440 ;38,5
1075;TANIA MARIA;1.439 ;31,2
1076;HILDA;1.438 ;56,7
1077;MARIA SARA;1.433 ;58,0
1078;SANTA;1.429 ;61,1
1079;ASMAA;1.427 ;25,5
1080;FABIANA;1.422 ;47,7
1081;YULIA;1.422 ;31,2
1082;AQUILINA;1.420 ;72,6
1083;EVELIA;1.419 ;68,8
1084;ALEJANDRINA;1.418 ;66,0
1085;GRACIA MARIA;1.418 ;40,6
1086;MARIA CAMILA;1.416 ;21,9
1087;DOUNIA;1.415 ;20,1
1088;IBTISSAM;1.415 ;22,1
1089;INDIA;1.415 ;4,2
1090;JOHANNA;1.414 ;30,6
1091;DEMETRIA;1.413 ;73,5
1092;SEILA;1.413 ;31,0
1093;MARIA LETICIA;1.412 ;42,5
1094;ANA CAROLINA;1.407 ;33,1
1095;KIARA;1.407 ;10,8
1096;VALLE;1.405 ;43,2
1097;PILAR MARIA;1.403 ;43,5
1098;LARISA;1.401 ;42,3
1099;LINA MARIA;1.399 ;38,4
1100;ANA MERCEDES;1.394 ;47,9
1101;ADRIANA MARIA;1.393 ;33,4
1102;PENELOPE;1.390 ;31,5
1103;ARES;1.383 ;12,0
1104;LINDA;1.381 ;43,5
1105;ELENE;1.380 ;11,2
1106;AMADORA;1.377 ;68,9
1107;MARIA FLORA;1.377 ;61,9
1108;STEFANIA;1.377 ;32,3
1109;DENISE;1.375 ;32,7
1110;MARIA ELOISA;1.373 ;55,4
1111;MARIA FLORENCIA;1.365 ;44,1
1112;ISABEL CRISTINA;1.364 ;41,8
1113;MARIA PATROCINIO;1.363 ;66,4
1114;PINO;1.361 ;67,7
1115;GUACIMARA;1.360 ;33,4
1116;SAFAE;1.360 ;13,3
1117;SANAA;1.359 ;30,3
1118;AGATA;1.358 ;26,3
1119;ELSA MARIA;1.358 ;42,4
1120;RENATA;1.356 ;35,3
1121;GRISELDA;1.353 ;48,0
1122;XIOMARA;1.351 ;27,4
1123;MARIA PUERTO;1.349 ;50,5
1124;CEFERINA;1.348 ;72,1
1125;ENMA;1.348 ;21,1
1126;LIUDMILA;1.348 ;51,8
1127;ANA LAURA;1.339 ;32,8
1128;ASMA;1.336 ;25,7
1129;MARIA CABEZA;1.335 ;53,8
1130;BELLA;1.332 ;45,0
1131;MARIA HORTENSIA;1.329 ;61,5
1132;IRAIDE;1.326 ;19,7
1133;HASNA;1.323 ;30,0
1134;SABAH;1.322 ;32,1
1135;LYUDMYLA;1.320 ;50,4
1136;MARIA NAZARET;1.319 ;31,3
1137;WIAM;1.317 ;8,4
1138;LEA;1.315 ;15,4
1139;KAWTAR;1.314 ;11,1
1140;DORINA;1.313 ;47,2
1141;SYLVIA;1.309 ;47,7
1142;ELEUTERIA;1.308 ;73,9
1143;FLAVIA;1.308 ;24,7
1144;ANA ROCIO;1.306 ;33,2
1145;MARIA VEGA;1.305 ;54,4
1146;EMILY;1.301 ;11,9
1147;MARIA HELENA;1.297 ;47,2
1148;IVETTE;1.296 ;23,6
1149;MIREN JOSUNE;1.294 ;49,1
1150;MARIA AMAYA;1.293 ;53,2
1151;FADOUA;1.292 ;29,6
1152;MARTA ELENA;1.292 ;46,4
1153;MARIA PRESENTACION;1.287 ;67,5
1154;ISABELA;1.286 ;14,9
1155;MARITZA;1.285 ;47,0
1156;GIOVANNA;1.280 ;32,9
1157;MARIIA;1.280 ;34,8
1158;OUMAIMA;1.279 ;16,2
1159;ALEGRIA;1.278 ;44,0
1160;VASILICA;1.277 ;45,5
1161;CHRISTINE;1.273 ;56,1
1162;LIVIA;1.272 ;36,9
1163;MARINELA;1.272 ;39,2
1164;LILIA;1.271 ;41,3
1165;MARIA JESUSA;1.269 ;65,6
1166;FLORINA;1.268 ;37,9
1167;HERMELINDA;1.268 ;66,1
1168;ANA DELIA;1.263 ;48,5
1169;IRANTZU;1.259 ;30,7
1170;LENA;1.256 ;13,9
1171;ANA ESTHER;1.255 ;44,1
1172;MARIA OLVIDO;1.253 ;63,1
1173;AURA;1.250 ;19,2
1174;MARIA VIOLETA;1.250 ;53,9
1175;NELLY;1.250 ;48,3
1176;ADELA MARIA;1.249 ;46,5
1177;MARIEM;1.249 ;25,5
1178;MARIA IGNACIA;1.247 ;63,8
1179;FATMA;1.246 ;47,9
1180;RICARDA;1.246 ;72,5
1181;ALAIA;1.245 ;7,8
1182;RIM;1.245 ;8,0
1183;FELICITA;1.242 ;69,4
1184;ANIA;1.240 ;15,8
1185;MARIA MONTAÑA;1.240 ;46,3
1186;ARIADNE;1.238 ;8,4
1187;MARIA PUY;1.234 ;58,1
1188;MARIA MONICA;1.233 ;44,7
1189;AINHARA;1.232 ;8,5
1190;CARMEN TERESA;1.226 ;51,2
1191;MARCIANA;1.226 ;72,4
1192;CRUZ;1.225 ;64,1
1193;CARMINA;1.223 ;48,8
1194;JUANA ANTONIA;1.223 ;62,4
1195;LUMINITA;1.223 ;42,2
1196;JOANA MARIA;1.220 ;37,9
1197;LEANDRA;1.218 ;64,1
1198;YULIYA;1.217 ;34,3
1199;ANTONELLA;1.213 ;18,4
1200;ELIZABET;1.209 ;32,4
1201;SUSAN;1.209 ;55,7
1202;AHLAM;1.207 ;18,4
1203;MARIA ELSA;1.203 ;57,0
1204;ANA SOFIA;1.202 ;26,0
1205;DULCENOMBRE;1.202 ;62,8
1206;MIREN NEKANE;1.202 ;52,6
1207;HELIODORA;1.198 ;74,1
1208;JORDINA;1.198 ;28,5
1209;INNA;1.191 ;39,5
1210;LLUISA;1.190 ;63,3
1211;MANAR;1.184 ;10,3
1212;YADIRA;1.183 ;21,2
1213;FATOU;1.182 ;30,1
1214;ITSASO;1.182 ;23,9
1215;MARIA NATALIA;1.180 ;42,8
1216;TETIANA;1.180 ;39,0
1217;NOAH;1.178 ;6,9
1218;ALICE;1.173 ;26,8
1219;MARIA CASTILLO;1.169 ;52,7
1220;ROSA CARMEN;1.169 ;56,0
1221;ALBERTA;1.168 ;68,0
1222;MARIANELA;1.166 ;43,6
1223;MARIA ADELAIDA;1.163 ;55,4
1224;MARIA FLORENTINA;1.163 ;60,5
1225;CARMEN NIEVES;1.160 ;52,5
1226;JUANA ROSA;1.159 ;57,6
1227;STELLA;1.159 ;31,3
1228;INAS;1.157 ;6,3
1229;NADINE;1.157 ;24,1
1230;NATALIIA;1.156 ;38,5
1231;NOOR;1.156 ;8,9
1232;ANA VANESSA;1.154 ;36,4
1233;JUANITA;1.150 ;61,1
1234;NADIYA;1.150 ;48,3
1235;MARIAMA;1.148 ;24,2
1236;MARIA IZASKUN;1.146 ;56,1
1237;STEPHANIE;1.143 ;30,1
1238;ERMITAS;1.142 ;72,6
1239;NATHALIE;1.141 ;35,2
1240;LAUREANA;1.136 ;69,9
1241;SILVINA;1.136 ;66,5
1242;YUMARA;1.134 ;13,1
1243;CASANDRA;1.132 ;24,4
1244;EPIFANIA;1.128 ;68,6
1245;MARIA ARGENTINA;1.123 ;66,3
1246;MARIA DESIREE;1.122 ;37,5
1247;MARIA HERMINIA;1.120 ;59,2
1248;REMEI;1.120 ;63,1
1249;LAURA ISABEL;1.117 ;32,5
1250;AMINATA;1.114 ;23,7
1251;BONIFACIA;1.113 ;75,2
1252;LEONARDA;1.110 ;66,8
1253;AMOR;1.109 ;58,0
1254;FATIMA MARIA;1.109 ;33,8
1255;LILIAN;1.107 ;36,9
1256;MARTHA LUCIA;1.107 ;50,5
1257;FUENCISLA;1.105 ;63,6
1258;KATERYNA;1.103 ;34,8
1259;ANGELES MARIA;1.102 ;46,5
1260;MARIA ELIZABETH;1.101 ;41,4
1261;YESENIA;1.101 ;23,9
1262;MAGALI;1.099 ;29,2
1263;LIBE;1.098 ;16,9
1264;HELEN;1.093 ;35,7
1265;MARIA ESTIBALIZ;1.093 ;48,4
1266;MARIA FUENCISLA;1.093 ;60,6
1267;SOPHIE;1.093 ;18,6
1268;JACOBA;1.092 ;67,6
1269;DALILA;1.090 ;33,8
1270;DIANA MARCELA;1.090 ;31,2
1271;SOFIA MARIA;1.088 ;16,7
1272;TELMA;1.088 ;12,1
1273;ALLA;1.086 ;45,6
1274;MARIA ESTEFANIA;1.086 ;37,3
1275;CRISTINA ISABEL;1.085 ;35,9
1276;NIEVES MARIA;1.085 ;46,4
1277;SALIHA;1.084 ;37,4
1278;CINTHIA;1.081 ;22,5
1279;MARY;1.080 ;51,3
1280;CLARA EUGENIA;1.079 ;46,2
1281;MAREN;1.075 ;9,3
1282;NEMESIA;1.075 ;74,0
1283;CELEDONIA;1.074 ;71,2
1284;MARIA ASSUMPCIO;1.072 ;61,7
1285;MARIA JUNCAL;1.072 ;55,4
1286;EVELIN;1.070 ;26,8
1287;ESTRELLA MARIA;1.069 ;38,0
1288;MARIA SEÑOR;1.069 ;58,0
1289;JESSICA MARIA;1.064 ;29,2
1290;JUNCAL;1.062 ;29,1
1291;MELANY;1.062 ;14,1
1292;MELODY;1.062 ;20,4
1293;ATENEA;1.061 ;11,5
1294;NAZIHA;1.061 ;42,2
1295;SOPHIA;1.060 ;11,1
1296;AGURTZANE;1.056 ;45,2
1297;VANESA MARIA;1.056 ;35,3
1298;VIRGINIA MARIA;1.055 ;38,3
1299;REGLA;1.054 ;61,4
1300;MIREN KARMELE;1.053 ;54,8
1301;MAYTE;1.052 ;29,5
1302;AINHIZE;1.051 ;12,6
1303;VALENTYNA;1.050 ;52,9
1304;ANTOLINA;1.049 ;71,7
1305;PEREGRINA;1.048 ;71,3
1306;ELIDA;1.044 ;64,3
1307;VERONIKA;1.042 ;27,6
1308;AUXILIADORA;1.039 ;49,4
1309;MARIA AGUILA;1.039 ;52,0
1310;MARIA ADELINA;1.037 ;57,6
1311;SHAILA;1.037 ;16,2
1312;LEONIDES;1.036 ;74,9
1313;ALEXANDRA MARIA;1.034 ;23,1
1314;ASHLEY;1.034 ;8,0
1315;DOSINDA;1.034 ;73,2
1316;LUZ ADRIANA;1.034 ;39,9
1317;JANIRA;1.031 ;18,9
1318;NAZARETH;1.028 ;20,8
1319;INDARA;1.027 ;8,8
1320;ALEKSANDRA;1.025 ;25,5
1321;GALLA;1.024 ;9,1
1322;NURIA ESTHER;1.021 ;42,1
1323;DOINA;1.019 ;47,1
1324;EVARISTA;1.019 ;73,2
1325;JOHANA;1.019 ;22,4
1326;MABEL;1.019 ;35,7
1327;RKIA;1.019 ;48,3
1328;CARMEN ISABEL;1.017 ;48,3
1329;ASIA;1.011 ;18,3
1330;TALIA;1.008 ;21,2
1331;ANA JULIA;1.004 ;43,3
1332;GEORGIANA;1.002 ;29,6
1333;SAFAA;1.002 ;10,9
1334;SANA;1.000 ;25,1
1335;FATIMA EZZAHRA;999 ;20,8
1336;DULCE NOMBRE;997 ;59,0
1337;MONTSE;997 ;46,4
1338;NEZHA;996 ;38,5
1339;MARIA NELIDA;995 ;59,3
1340;UDANE;995 ;9,7
1341;ZAINAB;995 ;14,8
1342;JAQUELINE;994 ;31,7
1343;MARIA BERTA;994 ;60,7
1344;OXANA;994 ;39,9
1345;MARIA REGINA;991 ;57,3
1346;VICTORIA MARIA;991 ;34,8
1347;GUIOMAR;990 ;29,1
1348;DANAE;989 ;16,4
1349;LARA MARIA;989 ;29,4
1350;COLOMA;988 ;59,9
1351;JANNAT;987 ;4,4
1352;LYUBOV;986 ;52,3
1353;DORIS;984 ;51,2
1354;FULGENCIA;984 ;70,9
1355;MOUNIA;983 ;32,0
1356;NAWAL;983 ;25,9
1357;MARIA ANTONIETA;980 ;55,1
1358;MARIOARA;980 ;50,1
1359;FANNY;978 ;43,7
1360;EDITA;977 ;59,1
1361;ANISOARA;976 ;44,1
1362;LLUNA;976 ;10,9
1363;MILAGRO;974 ;65,8
1364;NAHIKARI;974 ;19,5
1365;GADEA;973 ;10,3
1366;ROBERTA;971 ;39,7
1367;ROSALBA;971 ;52,3
1368;HIPOLITA;968 ;73,4
1369;JADE;968 ;9,4
1370;YAMNA;968 ;48,8
1371;CARMEN ELENA;967 ;45,0
1372;VERONICA MARIA;967 ;35,6
1373;LUCIA CARMEN;966 ;31,5
1374;DUNA;965 ;11,2
1375;OMAIMA;965 ;12,2
1376;MIMOUNT;964 ;55,0
1377;DIANA PATRICIA;961 ;38,4
1378;LUDIVINA;960 ;69,5
1379;GALYNA;958 ;50,4
1380;VICENTA MARIA;958 ;56,7
1381;AROHA;957 ;15,7
1382;IXONE;957 ;20,4
1383;LAUDELINA;956 ;73,0
1384;CAMINO;955 ;33,5
1385;MARIA AURELIA;954 ;58,3
1386;ADARA;953 ;7,1
1387;DOLORES CARMEN;953 ;57,6
1388;GLORIA ESTHER;951 ;48,3
1389;FEDERICA;950 ;38,5
1390;YVONNE;950 ;46,2
1391;CARMEN LUISA;948 ;52,7
1392;GABINA;948 ;72,6
1393;ANA GLORIA;946 ;48,1
1394;CATHAYSA;946 ;25,6
1395;EMILIA MARIA;943 ;47,7
1396;LOIDA;943 ;33,4
1397;OLGA LUCIA;941 ;46,4
1398;ARMINDA;939 ;51,1
1399;ESTELA MARIA;938 ;32,8
1400;AIDA MARIA;937 ;36,3
1401;ALIA;936 ;26,2
1402;MARGARET;936 ;61,4
1403;PEPITA;936 ;72,2
1404;MARIA BENITA;934 ;61,1
1405;PRAXEDES;934 ;70,0
1406;VIKTORIYA;934 ;34,4
1407;NAILA;933 ;15,0
1408;JOAQUIMA;931 ;74,3
1409;ANA JOSE;930 ;45,7
1410;ANA ELENA;929 ;40,8
1411;VANESSA MARIA;927 ;35,2
1412;ANA MARGARITA;926 ;48,7
1413;LLANOS;926 ;56,6
1414;CAROLA;925 ;30,9
1415;HASNAE;924 ;28,2
1416;JUANA TERESA;924 ;59,7
1417;SAFIA;924 ;36,3
1418;SALOUA;924 ;30,7
1419;TERESITA;924 ;61,6
1420;CAROLINE;923 ;34,4
1421;JOSEFA ANTONIA;922 ;65,1
1422;CORA;920 ;19,3
1423;PROVIDENCIA;917 ;68,0
1424;MARIA DELFINA;916 ;61,6
1425;MIREN ITZIAR;916 ;54,4
1426;AIXA;912 ;20,8
1427;FELICISIMA;911 ;74,6
1428;ATIKA;910 ;37,1
