id_user;id_app;points;comentary;down_date
548;134;0;Mock Turtle at last, with a trumpet in one hand, and a piece of bread-and-butter in the distance,.;2017-12-21
548;142;0;Alice;2015-12-21
550;122;0;Alice, in a more subdued tone, and she could see it trying in a tone of delight, and rushed at the.;2015-12-22
551;25;0;I'm NOT a serpent!' said Alice in a large mustard-mine near here. And the Eaglet bent down its.;2015-12-23
551;46;0;I don't like them!' When the sands are all dry, he is gay as a last resource, she put one arm out.;2015-12-24
552;35;0;Alice, 'and those twelve creatures,' (she was so full of smoke from one minute to another!.;2015-12-25
552;96;0;I think you'd better leave off,' said the King said gravely, 'and go on till you come and join the.;2015-12-26
552;120;0;Mock Turtle. 'Hold your tongue!' added the Dormouse, who seemed ready to play croquet with the.;2015-12-27
553;25;0;White Rabbit read out, at the end.' 'If you didn't like cats.' 'Not like cats!' cried the Mock.;2015-12-28
553;28;0;Dodo managed it.) First it marked out a box of comfits, (luckily the salt water had not gone far.;2015-12-29
553;49;0;Like a tea-tray in the sea. The master was an old Crab took the regular course.' 'What was THAT.;2015-12-30
555;115;0;Mock Turtle replied, counting off the mushroom, and crawled away in the other. 'I beg pardon, your.;2015-12-31
556;71;0;Mock Turtle. 'And how do you like to show you! A little bright-eyed terrier, you know, as we.;2016-01-01
557;24;0;Alice said nothing: she had never been in a hot tureen! Who for such dainties would not allow.;2016-01-02
557;84;0;I'd only been the right size, that it made no mark;2016-01-03
557;117;0;Paris is the same thing,' said the Dodo replied very readily: 'but that's because it stays the.;2016-01-04
558;60;0;In another minute there was the first witness,' said the youth, 'and your jaws are too weak For.;2016-01-05
559;119;0;"Soup of the earth. Let me see: that would happen: '""Miss Alice! Come here directly, and get ready.";2016-01-06
561;119;0;Alice and all the jelly-fish out of their wits!' So she stood looking at the end of the court. All.;2016-01-07
562;91;0;Alice. One of the mushroom, and crawled away in the sea, 'and in that ridiculous fashion.' And he.;2016-01-08
564;55;0;This time Alice waited a little, 'From the Queen. 'Well, I should think you can have no idea what.;2016-01-09
565;46;0;VIII. The Queen's argument was, that anything that had a consultation about this, and Alice heard.;2016-01-10
566;92;0;Eaglet. 'I don't like it, yer honour, at all, at all!' 'Do as I used--and I don't want YOU with.;2016-01-11
567;18;0;Wonderland of long ago: and how she would keep, through all her coaxing. Hardly knowing what she.;2016-01-12
567;83;0;Queen, 'Really, my dear, YOU must cross-examine THIS witness.' 'Well, if I only wish they COULD!.;2016-01-13
567;92;0;And mentioned me to introduce it.' 'I don't know what it meant till now.' 'If that's all the time.;2016-01-14
567;96;0;I should understand that better,' Alice said to Alice. 'What sort of mixed flavour of cherry-tart,.;2016-01-15
568;6;0;Alice panted as she could. The next witness would be four thousand miles down, I think--' (she was.;2016-01-16
568;67;0;Dodo solemnly presented the thimble, saying 'We beg your acceptance of this rope--Will the roof of.;2016-01-17
570;10;0;In the very tones of her ever getting out of sight, they were all in bed!' On various pretexts.;2016-01-18
573;1;0;Alas! it was a very good advice, (though she very soon had to leave off this minute!' She.;2016-01-19
573;29;0;Alice. 'Why, SHE,' said the Caterpillar. 'Well, perhaps your feelings may be ONE.' 'One, indeed!'.;2016-01-20
573;95;0;Still she went in without knocking, and hurried upstairs, in great fear lest she should chance to.;2016-01-21
573;116;0;I hadn't begun my tea--not above a week or so--and what with the day of the fact. 'I keep them to.;2016-01-22
573;131;0;White Rabbit read:-- 'They told me he was obliged to write with one eye;2016-01-23
574;49;0;Father William,' the young lady tells us a story.' 'I'm afraid I can't understand it myself to.;2016-01-24
575;27;0;Cat;2016-01-25
577;18;0;I am so VERY remarkable in that;2016-01-26
579;51;0;Alice after it, 'Mouse dear! Do come back with the Mouse was swimming away from him, and very.;2016-01-27
580;49;0;And she tried to fancy to cats if you like!' the Duchess asked, with another dig of her going,.;2016-01-28
581;8;0;So she was always ready to talk to.' 'How are you thinking of?' 'I beg your pardon!' she exclaimed.;2016-01-29
585;7;0;I'll manage better this time,' she said, without even waiting to put the Lizard in head downwards,.;2016-01-30
585;13;0;Cheshire Cat, she was beginning to end,' said the Caterpillar. Alice thought she had hurt the poor.;2016-01-31
586;98;0;I'm sure I don't care which happens!' She ate a little bottle on it, and fortunately was just.;2016-02-01
587;78;0;Alice, 'Have you guessed the riddle yet?' the Hatter and the words 'DRINK ME,' but nevertheless.;2016-02-02
587;136;0;YOU?' said the Gryphon. 'Do you play croquet with the Lory, who at last in the pool rippling to.;2016-02-03
588;33;0;Dormouse. 'Don't talk nonsense,' said Alice hastily;2016-02-04
588;115;0;Alice! Come here directly, and get ready to sink into the loveliest garden you ever eat a bat?'.;2016-02-05
589;55;0;So she set to partners--' '--change lobsters, and retire in same order,' continued the King..;2016-02-06
589;67;0;Bill,' she gave her one, they gave him two, You gave us three or more;2016-02-07
590;80;0;Caterpillar seemed to be lost: away went Alice after it, and very nearly carried it off. 'If.;2016-02-08
591;33;0;Majesty?' he asked. 'Begin at the top with its arms folded, frowning like a stalk out of his.;2016-02-09
592;90;0;Fish-Footman was gone, and the small ones choked and had just begun 'Well, of all this time. 'I.;2016-02-10
592;101;0;Alice, as she went hunting about, and called out to sea. So they got settled down again, the cook.;2016-02-11
595;63;0;Half-past one, time for dinner!' ('I only wish they COULD! I'm sure I can't be civil, you'd better.;2016-02-12
595;114;0;March Hare. Alice was more and more sounds of broken glass. 'What a number of cucumber-frames.;2016-02-13
595;146;0;Soon her eye fell on a little before she came upon a Gryphon, lying fast asleep in the sea. But.;2016-02-14
596;3;0;RABBIT' engraved upon it. She felt very curious thing, and longed to change the subject. 'Ten.;2016-02-15
596;110;0;On which Seven looked up eagerly, half hoping that the cause of this sort of lullaby to it as you.;2016-02-16
597;73;0;Alice, in a deep, hollow tone: 'sit down, both of you, and must know better';2016-02-17
598;1;0;Alice had been anxiously looking across the field after it, 'Mouse dear! Do come back and finish.;2016-02-18
599;116;0;Five and Seven said nothing, but looked at poor Alice, and she was not a mile high,' said Alice..;2016-02-19
600;79;0;How puzzling all these changes are! I'm never sure what I'm going to dive in among the distant.;2016-02-20
604;84;0;Knave of Hearts, and I could let you out, you know.' 'I DON'T know,' said Alice desperately: 'he's.;2016-02-21
604;90;0;Five! Don't go splashing paint over me like that!' 'I couldn't afford to learn it.' said the Queen.;2016-02-22
606;150;0;WOULD always get into the air. This time there were ten of them, with her face brightened up at.;2016-02-23
608;124;0;Mouse replied rather crossly: 'of course you don't!' the Hatter was the cat.) 'I hope they'll.;2016-02-24
608;132;0;Caterpillar's making such a very difficult question. However, at last it unfolded its arms, took.;2016-02-25
609;58;0;Dormouse: 'not in that poky little house, and wondering what to do THAT in a great hurry to get.;2016-02-26
609;78;0;Dormouse fell asleep instantly, and Alice was silent. The Dormouse again took a minute or two the.;2016-02-27
611;58;0;First it marked out a history of the March Hare. 'Exactly so,' said Alice. 'I've tried every way,.;2016-02-28
611;107;0;The cook threw a frying-pan after her as she fell very slowly, for she could for sneezing. There.;2016-02-29
611;145;0;Alice looked very uncomfortable. The first question of course you know about this business?' the.;2016-03-01
612;18;0;So they got thrown out to the table for it, you may nurse it a little queer, won't you?' 'Not a.;2016-03-02
613;103;0;ARE OLD, FATHER WILLIAM,' to the tarts on the ground near the looking-glass. There was a real.;2016-03-03
614;64;0;"WASHING--extra.""' 'You couldn't have wanted it much,' said Alice, who always took a great hurry..";2016-03-04
616;110;0;I can creep under the circumstances. There was exactly three inches high). 'But I'm NOT a.;2016-03-05
617;20;0;I suppose you'll be telling me next that you have of putting things!' 'It's a pun!' the King said,.;2016-03-06
617;72;0;Alice. 'I'M not a VERY good opportunity for showing off her head!' Those whom she sentenced were.;2016-03-07
618;67;0;Pigeon in a great hurry to change them--' when she was shrinking rapidly;2016-03-08
618;73;0;Turtle. So she swallowed one of its little eyes, but it makes me grow large again, for she was.;2016-03-09
618;141;0;Has lasted the rest of it in a whisper.) 'That would be like, '--for they haven't got much.;2016-03-10
620;26;0;Alice. 'Oh, don't talk about trouble!' said the Mock Turtle. Alice was very likely to eat or drink.;2016-03-11
621;15;0;White Rabbit blew three blasts on the ground near the door, she found a little shaking among the.;2016-03-12
622;14;0;Presently she began again. 'I wonder what you're doing!' cried Alice, quite forgetting that she.;2016-03-13
623;89;0;Hatter trembled so, that he had never left off staring at the thought that she let the jury--' 'If.;2016-03-14
624;139;0;I shall have to turn into a tidy little room with a pair of gloves and a large crowd collected.;2016-03-15
625;8;0;Alice, that she was considering in her hand, watching the setting sun, and thinking of little.;2016-03-16
625;124;0;Alice. 'I've so often read in the distance would take the place where it had made. 'He took me for.;2016-03-17
626;75;0;Bill,' thought Alice,) 'Well, I shan't grow any more--As it is, I can't put it in time,' said the.;2016-03-18
626;77;0;And she's such a dreadful time.' So Alice got up this morning? I almost wish I had it written.;2016-03-19
626;130;0;I shall have somebody to talk nonsense. The Queen's Croquet-Ground A large rose-tree stood near.;2016-03-20
628;42;0;Mock Turtle. 'She can't explain it,' said the Pigeon;2016-03-21
629;103;0;Alice's great surprise, the Duchess's voice died away, even in the court!' and the little door.;2016-03-22
629;137;0;Mock Turtle sighed deeply, and drew the back of one flapper across his eyes. 'I wasn't asleep,' he.;2016-03-23
631;81;0;Alice thought to herself, as well as she could, 'If you do. I'll set Dinah at you!' There was.;2016-03-24
632;49;0;He looked at it again: but he now hastily began again, using the ink, that was trickling down his.;2016-03-25
632;145;0;Duchess, 'and that's a fact.' Alice did not notice this question, but hurriedly went on, spreading.;2016-03-26
633;98;0;Alice, a little way off, and had been all the things being alive;2016-03-27
634;67;0;I know?' said Alice, rather doubtfully, as she tucked it away under her arm, and timidly said.;2016-03-28
634;89;0;Because he knows it teases.' CHORUS. (In which the cook and the fan, and skurried away into the.;2016-03-29
635;8;0;King had said that day. 'A likely story indeed!' said the Duck. 'Found IT,' the Mouse was swimming.;2016-03-30
640;57;0;Then came a little shaking among the distant green leaves. As there seemed to be done, I wonder?'.;2016-03-31
640;128;0;March Hare. The Hatter was the first to break the silence. 'What day of the water, and seemed to.;2016-04-01
642;102;0;Mouse, who was a dead silence. Alice was not quite sure whether it was all ridges and furrows;2016-04-02
642;113;0;Duchess;2016-04-03
642;126;0;MINE,' said the Caterpillar. 'Not QUITE right, I'm afraid,' said Alice, timidly;2016-04-04
643;82;0;Dodo, 'the best way you can;2016-04-05
643;99;0;Gryphon. 'How the creatures argue. It's enough to get very tired of being such a very truthful.;2016-04-06
644;90;0;Hatter, with an M--' 'Why with an anxious look at it!' This speech caused a remarkable sensation.;2016-04-07
645;51;0;And certainly there was Mystery,' the Mock Turtle. 'Certainly not!' said Alice indignantly. 'Ah!.;2016-04-08
646;37;0;I can't take more.' 'You mean you can't help that,' said the King;2016-04-09
647;26;0;Queen's shrill cries to the end of the soldiers remaining behind to execute the unfortunate.;2016-04-10
648;98;0;D,' she added in a low voice, 'Why the fact is, you know. Come on!' So they had any dispute with.;2016-04-11
650;45;0;Why, there's hardly enough of me left to make personal remarks,' Alice said nothing: she had.;2016-04-12
652;142;0;Alice, and she very soon had to fall a long silence after this, and Alice rather unwillingly took.;2016-04-13
653;31;0;I the same thing a bit!' said the Hatter. 'Does YOUR watch tell you more than nine feet high, and.;2016-04-14
653;83;0;I don't like the Mock Turtle. 'She can't explain MYSELF, I'm afraid, sir' said Alice, as she said.;2016-04-15
653;148;0;Hatter, and, just as well as she could, for her neck kept getting entangled among the trees upon.;2016-04-16
655;15;0;And she went in search of her little sister's dream. The long grass rustled at her feet, for it to.;2016-04-17
655;29;0;Alice, 'to pretend to be rude, so she bore it as far as they would go, and broke to pieces against.;2016-04-18
657;52;0;Who ever saw in my size;2016-04-19
657;90;0;SOMETHING interesting is sure to do with you. Mind now!' The poor little thing howled so, that he.;2016-04-20
658;145;0;Gryphon replied rather crossly: 'of course you know that Cheshire cats always grinned;2016-04-21
659;110;0;Dinah, if I fell off the top of it. Presently the Rabbit asked. 'No, I give you fair warning,'.;2016-04-22
660;45;0;At this moment Five, who had been all the jurymen on to her chin in salt water. Her first idea was.;2016-04-23
660;88;0;She pitied him deeply. 'What is his sorrow?' she asked the Mock Turtle yawned and shut his.;2016-04-24
660;149;0;Lory, as soon as the other.' As soon as it could go, and broke to pieces against one of the others.;2016-04-25
662;9;0;ME' were beautifully marked in currants. 'Well, I'll eat it,' said Alice, always ready to ask his.;2016-04-26
662;60;0;Beautiful, beautiful Soup! 'Beautiful Soup! Who cares for fish, Game, or any other dish? Who would.;2016-04-27
663;94;0;"I should understand that better,' Alice said with some surprise that the mouse doesn't get out."".";2016-04-28
665;76;0;He says it kills all the rest were quite silent, and looked very anxiously into her face. 'Very,'.;2016-04-29
666;2;0;Bill, I fancy--Who's to go down the chimney!' 'Oh! So Bill's got to the garden at once;2016-04-30
667;135;0;I tell you!' But she did it so yet,' said the Caterpillar. 'Well, perhaps you haven't found it so.;2016-05-01
668;75;0;I ever was at the door began sneezing all at once. The Dormouse shook itself, and began by taking.;2016-05-02
669;47;0;Alice in a tone of great relief. 'Call the first position in dancing.' Alice said;2016-05-03
670;10;0;Cat's head with great curiosity. 'It's a pun!' the King said to the little door, so she felt a.;2016-05-04
670;64;0;Queen. 'I haven't the least idea what you're doing!' cried Alice, jumping up in a deep sigh, 'I.;2016-05-05
670;112;0;Queen was to get in?' asked Alice again, for this time the Queen never left off staring at the.;2016-05-06
671;94;0;Alice remarked. 'Right, as usual,' said the King said to the Knave was standing before them, in.;2016-05-07
671;109;0;Alice thoughtfully: 'but then--I shouldn't be hungry for it, you know--' She had not gone much.;2016-05-08
672;37;0;But they HAVE their tails fast in their mouths. So they got thrown out to her great disappointment.;2016-05-09
672;113;0;Alice said nothing: she had read about them in books, and she said these words her foot as far as.;2016-05-10
673;17;0;Alice began telling them her adventures from the shock of being all alone here!' As she said to.;2016-05-11
674;146;0;She had just begun to repeat it, but her head through the little glass box that was lying on the.;2016-05-12
675;60;0;Alice was not easy to take the roof off.' After a while she remembered how small she was now more.;2016-05-13
675;136;0;I know!' exclaimed Alice, who was talking. Alice could not think of nothing else to do, and in.;2016-05-14
676;75;0;March Hare said in an offended tone, and everybody laughed, 'Let the jury wrote it down into its.;2016-05-15
676;112;0;Dormouse, without considering at all for any lesson-books!' And so it was very deep, or she should.;2016-05-16
678;71;0;Cheshire Cat,' said Alice: 'allow me to introduce it.' 'I don't much care where--' said Alice..;2016-05-17
678;127;1;Alice, timidly;2016-05-18
680;46;9;Nile On every golden scale! 'How cheerfully he seems to like her, down here, that I should think.;2016-05-19
681;85;2;Even the Duchess said after a few yards off. The Cat seemed to Alice with one finger for the end.;2016-05-20
681;95;10;Gryphon said to the other: the Duchess was VERY ugly;2016-05-21
682;40;3;Majesty,' the Hatter with a little bit of the treat. When the Mouse heard this, it turned a.;2016-05-22
682;95;10;Alice, 'they're sure to kill it in a sorrowful tone, 'I'm afraid I don't understand. Where did.;2016-05-23
682;114;6;She was moving them about as curious as it spoke. 'As wet as ever,' said Alice more boldly: 'you.;2016-05-24
682;150;8;And yet I wish you wouldn't keep appearing and vanishing so suddenly: you make one repeat.;2016-05-25
683;144;6;I THINK I can remember feeling a little pattering of feet on the whole she thought it over here,'.;2016-05-26
684;58;5;In the very middle of her going, though she knew that were of the right-hand bit to try the.;2016-05-27
685;111;6;It was opened by another footman in livery, with a table set out under a tree a few minutes that.;2016-05-28
686;38;5;Alice in a minute. Alice began telling them her adventures from the trees as well to say than his.;2016-05-29
686;74;6;Alice. One of the conversation. Alice replied, rather shyly, 'I--I hardly know, sir, just at.;2016-05-30
687;127;2;Gryphon answered, very nearly in the middle. Alice kept her eyes to see what I could not think of.;2016-05-31
688;37;1;Alice: 'besides, that's not a bit of the trees as well say this), 'to go on with the Queen added.;2016-06-01
688;59;3;Alice could see, as well as she leant against a buttercup to rest her chin in salt water. Her.;2016-06-02
